id,synsetId,subSynsetId,modelId,split
006357,49,49,006357,train
023229,22,22,023229,train
002925,18,18,002925,train
029556,18,18,029556,train
048480,26,26,048480,train
020082,20,20,020082,train
003986,44,44,003986,train
044942,41,41,044942,train
045898,44,44,045898,train
018476,18,18,018476,train
030297,44,44,030297,train
022101,6,6,022101,train
022126,0,0,022126,train
022367,3,3,022367,train
037635,18,18,037635,train
039708,18,18,039708,train
007145,16,16,007145,train
016590,0,0,016590,train
048624,18,18,048624,train
005913,44,44,005913,train
024161,0,0,024161,train
011186,53,53,011186,train
047332,16,16,047332,train
024365,18,18,024365,train
047051,6,6,047051,train
045335,49,49,045335,train
048619,28,28,048619,train
033703,16,16,033703,train
029392,0,0,029392,train
021127,26,26,021127,train
046588,4,4,046588,train
032959,16,16,032959,train
015626,50,50,015626,train
006460,49,49,006460,train
012484,11,11,012484,train
005068,53,53,005068,train
007277,49,49,007277,train
025967,49,49,025967,train
004947,26,26,004947,train
040644,47,47,040644,train
023767,26,26,023767,train
029984,47,47,029984,train
001140,0,0,001140,train
005580,53,53,005580,train
036658,0,0,036658,train
036272,44,44,036272,train
014138,18,18,014138,train
011290,11,11,011290,train
010537,0,0,010537,train
005599,47,47,005599,train
023135,5,5,023135,train
026923,47,47,026923,train
005146,47,47,005146,train
017337,38,38,017337,train
037118,49,49,037118,train
013575,24,24,013575,train
025998,16,16,025998,train
046447,49,49,046447,train
016994,0,0,016994,train
015796,6,6,015796,train
041399,18,18,041399,train
002259,16,16,002259,train
005014,50,50,005014,train
044497,24,24,044497,train
010039,24,24,010039,train
012273,49,49,012273,train
015571,4,4,015571,train
044589,16,16,044589,train
012103,9,9,012103,train
007069,19,19,007069,train
041770,49,49,041770,train
045770,6,6,045770,train
051305,49,49,051305,train
010079,16,16,010079,train
048496,12,12,048496,train
020102,16,16,020102,train
041147,16,16,041147,train
029320,52,52,029320,train
009834,49,49,009834,train
014255,18,18,014255,train
032658,12,12,032658,train
026092,49,49,026092,train
047447,18,18,047447,train
011428,53,53,011428,train
043416,6,6,043416,train
010003,16,16,010003,train
012793,16,16,012793,train
017457,0,0,017457,train
027614,26,26,027614,train
006655,16,16,006655,train
026412,4,4,026412,train
018277,47,47,018277,train
025830,44,44,025830,train
033928,18,18,033928,train
004130,12,12,004130,train
038319,49,49,038319,train
025133,18,18,025133,train
005028,47,47,005028,train
025640,53,53,025640,train
020010,49,49,020010,train
041419,0,0,041419,train
002334,47,47,002334,train
020350,18,18,020350,train
018622,50,50,018622,train
009569,49,49,009569,train
029768,20,20,029768,train
049734,30,30,049734,train
013451,54,54,013451,train
019719,49,49,019719,train
035416,49,49,035416,train
041904,53,53,041904,train
035377,4,4,035377,train
040341,16,16,040341,train
042299,18,18,042299,train
028886,11,11,028886,train
045123,18,18,045123,train
021571,47,47,021571,train
021120,53,53,021120,train
000962,30,30,000962,train
021094,49,49,021094,train
005255,18,18,005255,train
015799,49,49,015799,train
010550,53,53,010550,train
008245,6,6,008245,train
047086,4,4,047086,train
006951,22,22,006951,train
020465,49,49,020465,train
044112,12,12,044112,train
024750,17,17,024750,train
016033,49,49,016033,train
038108,0,0,038108,train
041469,48,48,041469,train
043544,0,0,043544,train
003308,0,0,003308,train
011176,16,16,011176,train
039088,16,16,039088,train
027927,0,0,027927,train
011521,44,44,011521,train
034183,16,16,034183,train
039852,52,52,039852,train
002006,45,45,002006,train
024615,18,18,024615,train
017608,0,0,017608,train
006180,49,49,006180,train
026116,11,11,026116,train
031874,24,24,031874,train
042775,37,37,042775,train
025189,30,30,025189,train
045484,14,14,045484,train
046671,0,0,046671,train
015528,12,12,015528,train
008941,52,52,008941,train
046951,53,53,046951,train
020253,22,22,020253,train
017896,39,39,017896,train
041730,54,54,041730,train
016776,18,18,016776,train
020150,16,16,020150,train
019779,49,49,019779,train
006106,12,12,006106,train
007675,52,52,007675,train
015096,41,41,015096,train
007432,49,49,007432,train
026309,49,49,026309,train
034967,34,34,034967,train
038740,49,49,038740,train
047318,22,22,047318,train
034404,0,0,034404,train
006369,17,17,006369,train
039539,48,48,039539,train
002852,12,12,002852,train
035953,18,18,035953,train
029663,42,42,029663,train
001815,16,16,001815,train
023786,32,32,023786,train
022727,24,24,022727,train
024555,49,49,024555,train
027472,47,47,027472,train
029312,30,30,029312,train
047015,44,44,047015,train
002858,16,16,002858,train
024856,37,37,024856,train
020071,16,16,020071,train
022274,29,29,022274,train
026000,16,16,026000,train
048924,52,52,048924,train
017376,49,49,017376,train
014875,49,49,014875,train
023241,0,0,023241,train
006617,47,47,006617,train
015951,18,18,015951,train
036400,5,5,036400,train
015120,53,53,015120,train
035723,29,29,035723,train
046641,18,18,046641,train
046151,41,41,046151,train
005577,19,19,005577,train
023839,18,18,023839,train
016130,12,12,016130,train
031084,18,18,031084,train
046746,49,49,046746,train
044343,49,49,044343,train
001937,12,12,001937,train
047021,53,53,047021,train
025027,53,53,025027,train
001332,49,49,001332,train
004446,16,16,004446,train
010645,30,30,010645,train
015646,0,0,015646,train
038081,22,22,038081,train
044696,12,12,044696,train
006949,4,4,006949,train
022575,49,49,022575,train
033347,52,52,033347,train
039105,32,32,039105,train
004537,22,22,004537,train
013404,44,44,013404,train
011732,53,53,011732,train
006492,53,53,006492,train
012014,6,6,012014,train
023509,30,30,023509,train
005930,49,49,005930,train
009054,1,1,009054,train
025036,18,18,025036,train
021109,49,49,021109,train
007681,17,17,007681,train
013656,49,49,013656,train
030345,16,16,030345,train
049818,11,11,049818,train
031526,44,44,031526,train
041184,10,10,041184,train
017620,49,49,017620,train
018917,10,10,018917,train
028479,47,47,028479,train
050300,44,44,050300,train
014918,49,49,014918,train
037251,16,16,037251,train
008745,13,13,008745,train
011652,16,16,011652,train
036322,5,5,036322,train
048931,16,16,048931,train
026096,16,16,026096,train
003812,22,22,003812,train
046265,49,49,046265,train
019672,3,3,019672,train
000798,47,47,000798,train
036122,50,50,036122,train
004422,41,41,004422,train
044086,19,19,044086,train
021273,12,12,021273,train
000790,0,0,000790,train
023299,49,49,023299,train
014852,12,12,014852,train
012016,16,16,012016,train
020688,49,49,020688,train
051238,49,49,051238,train
007103,53,53,007103,train
027190,18,18,027190,train
022015,30,30,022015,train
016245,6,6,016245,train
027337,49,49,027337,train
013689,12,12,013689,train
007626,0,0,007626,train
033580,40,40,033580,train
002649,49,49,002649,train
021140,53,53,021140,train
034682,49,49,034682,train
045867,44,44,045867,train
030533,30,30,030533,train
000213,30,30,000213,train
045020,50,50,045020,train
037957,16,16,037957,train
028254,16,16,028254,train
031922,16,16,031922,train
034076,49,49,034076,train
010933,0,0,010933,train
043048,26,26,043048,train
041160,49,49,041160,train
030836,18,18,030836,train
013004,49,49,013004,train
021287,7,7,021287,train
036546,28,28,036546,train
001145,30,30,001145,train
030653,12,12,030653,train
037868,42,42,037868,train
042053,11,11,042053,train
044195,0,0,044195,train
033765,49,49,033765,train
003078,12,12,003078,train
042751,16,16,042751,train
043439,34,34,043439,train
008519,44,44,008519,train
030417,1,1,030417,train
044598,0,0,044598,train
036126,23,23,036126,train
028190,49,49,028190,train
022621,42,42,022621,train
048184,49,49,048184,train
021827,18,18,021827,train
015452,53,53,015452,train
046823,11,11,046823,train
022010,44,44,022010,train
027516,16,16,027516,train
034606,44,44,034606,train
002245,17,17,002245,train
008880,32,32,008880,train
027567,18,18,027567,train
020178,12,12,020178,train
050020,4,4,050020,train
027465,19,19,027465,train
030920,50,50,030920,train
044136,6,6,044136,train
047515,6,6,047515,train
045653,0,0,045653,train
005185,18,18,005185,train
018576,44,44,018576,train
034944,44,44,034944,train
042578,47,47,042578,train
040307,49,49,040307,train
049178,49,49,049178,train
050914,49,49,050914,train
036644,18,18,036644,train
049494,0,0,049494,train
030566,44,44,030566,train
020591,6,6,020591,train
039682,0,0,039682,train
040980,18,18,040980,train
007164,49,49,007164,train
001578,31,31,001578,train
047395,6,6,047395,train
025764,49,49,025764,train
012309,17,17,012309,train
012162,11,11,012162,train
009565,24,24,009565,train
038107,0,0,038107,train
038859,0,0,038859,train
043605,0,0,043605,train
033287,41,41,033287,train
003997,54,54,003997,train
028547,49,49,028547,train
042987,49,49,042987,train
016393,30,30,016393,train
013096,47,47,013096,train
025115,1,1,025115,train
013719,53,53,013719,train
041544,0,0,041544,train
019924,49,49,019924,train
046441,14,14,046441,train
031411,12,12,031411,train
014349,53,53,014349,train
019774,19,19,019774,train
025154,18,18,025154,train
007594,16,16,007594,train
034487,18,18,034487,train
016345,22,22,016345,train
031448,32,32,031448,train
048862,18,18,048862,train
020424,44,44,020424,train
014666,18,18,014666,train
047080,49,49,047080,train
045601,17,17,045601,train
002848,4,4,002848,train
026779,6,6,026779,train
020417,18,18,020417,train
000193,0,0,000193,train
013222,26,26,013222,train
022386,53,53,022386,train
008667,41,41,008667,train
024349,47,47,024349,train
011998,47,47,011998,train
029549,47,47,029549,train
032089,4,4,032089,train
016848,53,53,016848,train
028080,6,6,028080,train
022500,49,49,022500,train
000400,11,11,000400,train
017898,49,49,017898,train
040784,47,47,040784,train
037835,36,36,037835,train
021034,12,12,021034,train
004956,49,49,004956,train
030404,49,49,030404,train
028658,49,49,028658,train
023808,49,49,023808,train
048136,44,44,048136,train
048157,4,4,048157,train
033960,0,0,033960,train
039791,47,47,039791,train
047725,0,0,047725,train
044912,16,16,044912,train
018968,22,22,018968,train
016080,49,49,016080,train
011980,49,49,011980,train
023302,10,10,023302,train
037771,17,17,037771,train
003559,50,50,003559,train
036591,49,49,036591,train
000447,0,0,000447,train
036404,49,49,036404,train
010813,0,0,010813,train
017562,22,22,017562,train
023950,16,16,023950,train
018795,19,19,018795,train
019612,18,18,019612,train
035629,53,53,035629,train
047557,0,0,047557,train
016545,22,22,016545,train
044834,52,52,044834,train
009042,18,18,009042,train
003935,36,36,003935,train
027888,4,4,027888,train
017570,49,49,017570,train
033503,49,49,033503,train
009190,44,44,009190,train
032938,11,11,032938,train
029404,49,49,029404,train
021208,18,18,021208,train
036240,44,44,036240,train
016773,18,18,016773,train
008940,49,49,008940,train
021288,16,16,021288,train
022226,47,47,022226,train
047134,53,53,047134,train
012221,16,16,012221,train
023571,12,12,023571,train
007123,18,18,007123,train
020773,0,0,020773,train
034200,18,18,034200,train
003414,22,22,003414,train
011283,32,32,011283,train
003719,16,16,003719,train
023519,18,18,023519,train
050266,47,47,050266,train
000157,49,49,000157,train
007074,18,18,007074,train
011438,11,11,011438,train
036987,30,30,036987,train
018265,44,44,018265,train
023387,26,26,023387,train
010363,19,19,010363,train
012973,0,0,012973,train
036158,22,22,036158,train
020720,36,36,020720,train
048908,0,0,048908,train
041750,18,18,041750,train
040963,22,22,040963,train
000843,47,47,000843,train
032705,24,24,032705,train
005775,49,49,005775,train
027167,18,18,027167,train
042853,4,4,042853,train
041208,24,24,041208,train
033743,30,30,033743,train
031462,22,22,031462,train
043232,18,18,043232,train
043312,5,5,043312,train
028735,16,16,028735,train
040538,0,0,040538,train
023560,53,53,023560,train
037669,32,32,037669,train
050410,52,52,050410,train
043145,49,49,043145,train
037658,0,0,037658,train
047028,14,14,047028,train
043354,44,44,043354,train
024111,18,18,024111,train
050462,29,29,050462,train
047455,41,41,047455,train
009699,49,49,009699,train
026447,12,12,026447,train
010761,26,26,010761,train
030437,18,18,030437,train
023885,47,47,023885,train
016191,19,19,016191,train
007013,0,0,007013,train
046506,30,30,046506,train
007190,18,18,007190,train
026979,31,31,026979,train
050150,49,49,050150,train
008262,49,49,008262,train
014086,16,16,014086,train
004701,6,6,004701,train
050598,12,12,050598,train
014624,28,28,014624,train
009632,49,49,009632,train
038317,52,52,038317,train
018159,0,0,018159,train
047611,36,36,047611,train
036906,37,37,036906,train
008023,18,18,008023,train
023286,1,1,023286,train
019832,47,47,019832,train
046185,17,17,046185,train
013243,18,18,013243,train
001700,31,31,001700,train
002052,0,0,002052,train
039377,49,49,039377,train
047732,49,49,047732,train
049225,53,53,049225,train
011559,18,18,011559,train
016223,8,8,016223,train
015193,16,16,015193,train
028012,22,22,028012,train
028138,32,32,028138,train
035615,16,16,035615,train
039650,49,49,039650,train
037185,54,54,037185,train
001422,49,49,001422,train
038373,47,47,038373,train
027133,16,16,027133,train
047414,47,47,047414,train
026583,16,16,026583,train
037436,47,47,037436,train
005016,6,6,005016,train
016864,47,47,016864,train
030344,18,18,030344,train
037587,49,49,037587,train
013798,10,10,013798,train
001080,18,18,001080,train
044987,29,29,044987,train
048877,18,18,048877,train
049143,24,24,049143,train
019682,0,0,019682,train
008827,17,17,008827,train
049636,49,49,049636,train
025318,24,24,025318,train
041095,30,30,041095,train
026623,16,16,026623,train
019022,18,18,019022,train
019232,18,18,019232,train
035948,44,44,035948,train
047381,24,24,047381,train
023370,30,30,023370,train
034845,18,18,034845,train
000863,16,16,000863,train
000306,17,17,000306,train
046824,18,18,046824,train
004211,49,49,004211,train
001589,15,15,001589,train
045509,47,47,045509,train
050503,18,18,050503,train
007373,44,44,007373,train
002386,47,47,002386,train
014004,53,53,014004,train
024221,49,49,024221,train
035138,37,37,035138,train
009302,47,47,009302,train
042367,18,18,042367,train
013095,37,37,013095,train
000325,49,49,000325,train
004188,0,0,004188,train
024236,6,6,024236,train
016468,49,49,016468,train
033654,30,30,033654,train
000717,53,53,000717,train
014823,16,16,014823,train
002900,12,12,002900,train
044591,24,24,044591,train
051463,26,26,051463,train
011928,53,53,011928,train
040914,32,32,040914,train
001252,44,44,001252,train
016965,53,53,016965,train
004731,52,52,004731,train
022877,18,18,022877,train
032954,32,32,032954,train
047369,53,53,047369,train
036905,49,49,036905,train
050599,9,9,050599,train
010608,18,18,010608,train
006408,47,47,006408,train
011379,0,0,011379,train
018851,16,16,018851,train
005757,14,14,005757,train
000217,0,0,000217,train
051045,16,16,051045,train
001320,17,17,001320,train
017114,16,16,017114,train
018270,18,18,018270,train
029322,49,49,029322,train
048394,18,18,048394,train
051040,6,6,051040,train
047123,49,49,047123,train
025177,48,48,025177,train
002712,49,49,002712,train
033343,44,44,033343,train
033478,50,50,033478,train
021957,47,47,021957,train
